2023-04-16T11:45:25,5.0
2023-04-16T11:53:40,10.0
2023-04-16T13:08:55,22.0
2023-04-16T13:53:10,6.0
2023-04-16T14:00:27,12.0
2023-04-16T14:29:09,11.0
2023-04-16T14:51:56,14.0
2023-04-16T15:21:57,17.0
2023-04-16T15:56:45,11.0
2023-04-16T16:53:37,5.0
